id,cost
500870,93.19506
500871,106.56675
500872,94.36982
500873,88.32624
500874,93.97028
500875,91.093094
500876,87.51267
500877,110.10253
500878,94.62674
500879,94.599106
500880,91.813576
500881,103.430565
500882,96.468315
500883,80.06144
500884,103.79671
500885,88.24863
500886,92.25085
500887,106.52982
500888,90.059204
500889,99.69809
500890,112.10837
500891,89.52994
500892,99.213905
500893,91.8915
500894,105.42565
500895,86.444725
500896,113.622314
500897,102.329926
500898,97.12982
500899,102.40672
500900,101.163994
500901,96.73453
500902,102.00348
500903,77.561485
500904,103.16474
500905,125.16158
500906,91.6081
500907,89.147026
500908,89.38548
500909,103.85409
500910,97.96626
500911,95.995964
500912,109.15633
500913,100.308395
500914,95.01012
500915,90.99987
500916,94.025734
500917,99.1032
500918,85.94479
500919,87.60815
500920,102.24118
500921,81.7055
500922,103.35042
500923,98.84982
500924,95.389984
500925,96.08587
500926,115.16721
500927,100.08965
500928,82.94525
500929,97.939415
500930,90.8327
500931,65.73311
500932,97.3992
500933,88.95877
500934,91.25458
500935,93.80455
500936,90.33552
500937,126.27628
500938,103.37247
500939,97.05503
500940,71.9665
500941,94.21859
500942,79.180984
500943,91.870155
500944,96.38154
500945,89.68093
500946,76.203636
500947,94.63531
500948,95.491936
500949,90.473854
500950,131.77078
500951,90.12762
500952,100.239296
500953,81.24909
500954,93.868
500955,91.384346
500956,100.84749
500957,92.523415
500958,99.652725
500959,83.694336
500960,98.37644
500961,87.27415
500962,91.12212
500963,112.71112
500964,94.51404
500965,93.57487
500966,87.09111
500967,80.58564
500968,91.890526
500969,104.53527
500970,97.62797
500971,96.63857
500972,92.641624
500973,125.4552
500974,102.86348
500975,93.71034
500976,84.9915
500977,90.22496
500978,90.97061
500979,94.30499
500980,80.87618
500981,105.69099
500982,101.51129
500983,96.39389
500984,83.36037
500985,93.59809
500986,102.39558
500987,89.91881
500988,82.79112
500989,94.74386
500990,99.38809
500991,117.18167
500992,82.68567
500993,94.393425
500994,89.426605
500995,115.7337
500996,86.93662
500997,88.509155
500998,85.41838
500999,96.30398
501000,114.02419
501001,106.12266
501002,105.427475
501003,72.11602
501004,95.80393
501005,74.58954
501006,88.82401
501007,101.713615
501008,93.967255
501009,91.98656
501010,92.21061
501011,95.512184
501012,94.95977
501013,77.28745
501014,93.10971
501015,94.9557
501016,94.8753
501017,111.38897
501018,91.329475
501019,100.462715
501020,87.487434
501021,90.67551
501022,93.95652
501023,89.27947
501024,93.022964
501025,98.99829
501026,96.529594
501027,95.39945
501028,90.32415
501029,91.991035
501030,94.04182
501031,101.04563
501032,91.89567
501033,83.833824
501034,99.98164
501035,98.65879
501036,121.58773
501037,115.09245
501038,101.475174
501039,103.2016
501040,103.66242
501041,91.07413
501042,102.527596
501043,101.62089
501044,91.90869
501045,99.56728
501046,105.697754
501047,88.046364
501048,102.34225
501049,91.61203
501050,100.23722
501051,89.37341
501052,115.00381
501053,112.62239
501054,90.22039
501055,80.98162
501056,99.88702
501057,91.061615
501058,100.974174
501059,98.57932
501060,107.08831
501061,96.249565
501062,97.60111
501063,83.51909
501064,101.08627
501065,99.02261
501066,104.477066
501067,94.44251
501068,56.686363
501069,99.07852
501070,90.1128
501071,95.874725
501072,92.16635
501073,95.415726
501074,91.0322
501075,91.525024
501076,95.66643
501077,111.69072
501078,89.50041
501079,88.694496
501080,71.75315
501081,107.01783
501082,87.1441
501083,84.193436
501084,91.28497
501085,87.99742
501086,96.30045
501087,97.12678
501088,106.102486
501089,94.9369
501090,91.061615
501091,95.008835
501092,100.03236
501093,98.37787
501094,83.89201
501095,99.8939
501096,90.02812
501097,93.95303
501098,103.00731
501099,94.40347
501100,109.655876
501101,83.62119
501102,93.65431
501103,115.109726
501104,97.121445
501105,105.83368
501106,77.1078
501107,114.09025
501108,96.779274
501109,90.14422
501110,104.48476
501111,90.92988
501112,93.8894
501113,83.13408
501114,86.42725
501115,99.05371
501116,100.66675
501117,93.27325
501118,95.26941
501119,84.25699
501120,75.704994
501121,96.21391
501122,97.367905
501123,80.80465
501124,101.44776
501125,97.31787
501126,105.183
501127,123.00384
501128,96.49314
501129,108.22869
501130,88.26765
501131,94.33144
501132,92.11572
501133,99.54527
501134,94.36022
501135,88.45014
501136,106.62842
501137,93.08171
501138,105.56062
501139,83.03721
501140,103.42777
501141,79.73283
501142,104.84985
501143,97.78357
501144,97.16076
501145,98.21196
501146,83.9023
501147,113.30007
501148,95.7231
501149,104.56426
501150,97.71162
501151,86.006256
501152,96.28834
501153,78.144394
501154,90.218216
501155,95.091644
501156,104.438194
501157,98.65485
501158,94.397285
501159,93.61429
501160,87.65637
501161,100.3169
501162,93.14948
501163,93.43377
501164,90.08687
501165,79.743484
501166,93.07719
501167,88.43283
501168,83.8855
501169,104.43321
501170,104.92837
501171,117.75759
501172,87.234924
501173,90.45855
501174,123.674995
501175,82.10984
501176,106.36925
501177,94.18509
501178,101.09425
501179,110.229065
501180,90.76565
501181,96.20552
501182,99.68594
501183,91.83048
501184,86.4969
501185,99.086205
501186,104.64926
501187,98.704185
501188,86.55679
501189,91.51995
501190,91.133156
501191,90.12662
501192,93.349785
501193,101.28117
501194,95.827065
501195,95.309906
501196,86.22031
501197,89.67462
501198,113.85675
501199,87.964325
501200,90.88115
501201,95.615234
501202,89.300354
501203,85.55422
501204,93.75972
501205,97.57033
501206,89.41488
501207,93.192635
501208,94.97712
501209,91.41823
501210,97.74033
501211,104.69194
501212,100.45691
501213,88.58789
501214,99.963394
501215,103.06326
501216,103.75189
501217,97.118454
501218,93.7038
501219,105.04319
501220,96.80884
501221,93.14517
501222,104.742805
501223,91.53804
501224,92.893486
501225,97.17344
501226,103.07925
501227,108.283134
501228,102.705124
501229,104.20341
501230,102.860756
501231,87.45128
501232,82.4512
501233,99.25171
501234,81.14887
501235,101.32244
501236,88.799385
501237,116.48091
501238,91.74279
501239,97.751686
501240,91.81574
501241,93.93723
501242,104.492355
501243,96.225365
501244,100.31574
501245,99.032295
501246,105.2606
501247,91.7213
501248,110.384254
501249,103.75479
501250,98.55288
501251,94.67093
501252,87.50001
501253,108.67953
501254,104.39501
501255,86.25579
501256,81.97838
501257,123.87181
501258,101.253525
501259,89.61545
501260,87.10405
501261,96.5262
501262,97.99595
501263,89.40169
501264,100.80098
501265,107.123726
501266,91.00303
501267,100.6507
501268,92.78077
501269,91.1985
501270,108.50603
501271,102.04165
501272,82.782135
501273,91.729126
501274,105.266624
501275,108.41881
501276,95.33737
501277,101.310196
501278,94.53235
501279,80.20017
501280,100.99937
501281,87.64496
501282,79.60285
501283,97.308685
501284,100.70757
501285,94.502655
501286,90.67472
501287,98.48464
501288,100.00514
501289,93.34826
501290,84.15087
501291,99.78417
501292,96.088234
501293,92.45869
501294,80.46385
501295,94.80058
501296,97.89682
501297,108.097206
501298,95.48062
501299,101.960365
501300,77.30018
501301,79.09623
501302,96.25309
501303,91.64988
501304,100.08561
501305,91.0301
501306,103.39954
501307,95.54003
501308,85.93447
501309,102.28116
501310,87.10876
501311,81.343506
501312,96.3011
501313,89.99813
501314,97.28398
501315,103.5807
501316,87.917885
501317,106.043106
501318,97.96173
501319,96.91762
501320,84.36186
501321,115.9713
501322,106.05515
501323,91.788445
501324,84.25402
501325,103.18019
501326,88.82996
501327,99.1892
501328,99.15801
501329,93.71025
501330,92.17293
501331,93.22812
501332,83.90586
501333,82.95074
501334,93.70533
501335,89.67315
501336,94.249794
501337,78.59659
501338,82.120865
501339,78.548134
501340,79.21403
501341,94.38641
501342,98.284744
501343,92.8783
501344,75.22745
501345,98.02943
501346,120.44076
501347,87.14149
501348,114.05787
501349,101.27405
501350,120.80038
501351,94.932915
501352,100.22105
501353,114.04739
501354,90.30525
501355,99.092125
501356,84.132195
501357,98.40175
501358,101.99636
501359,79.8664
501360,97.56661
501361,98.66279
501362,80.04494
501363,93.96531
501364,108.7029
501365,75.97653
501366,105.07814
501367,99.207596
501368,91.136665
501369,90.60673
501370,98.49915
501371,103.73996
501372,96.84299
501373,91.118
501374,108.660904
501375,92.48262
501376,97.532684
501377,103.72143
501378,91.30047
501379,104.92615
501380,96.73993
501381,81.88671
501382,100.308495
501383,82.007065
501384,77.783455
501385,99.67068
501386,103.66117
501387,96.82274
501388,99.88476
501389,89.25004
501390,99.51569
501391,103.6241
501392,94.200294
501393,88.70861
501394,96.90879
501395,91.1553
501396,104.07186
501397,103.66826
501398,87.64314
501399,102.268654
501400,91.35928
501401,88.52307
501402,116.38941
501403,88.617584
501404,106.452324
501405,97.5864
501406,97.95527
501407,100.83962
501408,81.838425
501409,101.425735
501410,106.23335
501411,95.77993
501412,78.80771
501413,95.83496
501414,83.48399
501415,77.82659
501416,76.540955
501417,88.60575
501418,91.19455
501419,93.81246
501420,92.93307
501421,79.718155
501422,100.242096
501423,95.675186
501424,106.54967
501425,102.603645
501426,101.27532
501427,94.215004
501428,93.227715
501429,89.85462
501430,91.76455
501431,91.711266
501432,90.504395
501433,104.90751
501434,85.46021
501435,95.55794
501436,106.549255
501437,99.77932
501438,101.23314
501439,93.75018
501440,92.95444
501441,97.923706
501442,97.790306
501443,98.182396
501444,117.55153
501445,100.1247
501446,82.52234
501447,82.897675
501448,90.128006
501449,90.58262
501450,94.36941
501451,101.13779
501452,93.27437
501453,94.31245
501454,84.48382
501455,102.263535
501456,98.57861
501457,91.608894
501458,91.78614
501459,96.73294
501460,91.97051
501461,72.33771
501462,91.84124
501463,89.97857
501464,94.86867
501465,86.71224
501466,87.898384
501467,91.62682
501468,104.78502
501469,104.754654
501470,90.49017
501471,117.41729
501472,94.68184
501473,100.72703
501474,74.87967
501475,82.97247
501476,92.406555
501477,75.27879
501478,103.76723
501479,86.64101
501480,95.59589
501481,93.62968
501482,76.63959
501483,92.318634
501484,102.35477
501485,97.285904
501486,74.80781
501487,89.72457
501488,80.284195
501489,105.51962
501490,105.29389
501491,88.82405
501492,79.380196
501493,102.72025
501494,91.65262
501495,98.004875
501496,97.94626
501497,81.23066
501498,97.94324
501499,86.38928
501500,95.66832
501501,84.471306
501502,98.05644
501503,98.42432
501504,82.368034
501505,89.491264
501506,94.63399
501507,123.525505
501508,97.14016
501509,91.42872
501510,106.237755
501511,97.405624
501512,100.46542
501513,87.213936
501514,98.13824
501515,91.38761
501516,93.69034
501517,92.08265
501518,114.62127
501519,94.13563
501520,64.3263
501521,105.827156
501522,97.44627
501523,100.43794
501524,102.552826
501525,91.195335
501526,94.41881
501527,96.04463
501528,99.35651
501529,106.52824
501530,96.023346
501531,93.04162
501532,102.368614
501533,89.94187
501534,118.533485
501535,93.125916
501536,87.85135
501537,97.735954
501538,93.811646
501539,89.78949
501540,90.53677
501541,98.54656
501542,106.096
501543,91.646126
501544,101.06685
501545,92.606445
501546,75.26581
501547,76.334175
501548,99.26328
501549,90.26477
501550,97.35801
501551,91.51051
501552,105.83796
501553,90.71416
501554,84.93194
501555,88.184425
501556,76.31625
501557,98.85401
501558,90.419
501559,102.97106
501560,86.57304
501561,98.31112
501562,107.6223
501563,103.57657
501564,90.24985
501565,108.82208
501566,77.46662
501567,94.06988
501568,98.02635
501569,90.97974
501570,90.87396
501571,93.42382
501572,94.343765
501573,107.26839
501574,79.52041
501575,93.68614
501576,100.41429
501577,87.982445
501578,96.80921
501579,94.34758
501580,97.571686
501581,71.92038
501582,109.89564
501583,95.879524
501584,93.56463
501585,99.3023
501586,90.73183
501587,77.79675
501588,92.70661
501589,97.62806
501590,86.428505
501591,98.43404
501592,92.02745
501593,90.60511
501594,109.78454
501595,90.66742
501596,99.895874
501597,101.71146
501598,102.06204
501599,104.0425
501600,76.809746
501601,101.1922
501602,93.34371
501603,94.644844
501604,81.18617
501605,99.70981
501606,91.9761
501607,97.60337
501608,101.94736
501609,95.14343
501610,91.051125
501611,91.76477
501612,93.81753
501613,95.611084
501614,109.860634
501615,93.72457
501616,101.93395
501617,100.225006
501618,87.87325
501619,90.004555
501620,92.14055
501621,82.904594
501622,96.327965
501623,89.2549
501624,93.02736
501625,111.69351
501626,114.43579
501627,110.11822
501628,71.149574
501629,84.82563
501630,71.303276
501631,95.610115
501632,91.8985
501633,103.128685
501634,97.69712
501635,89.332825
501636,101.92983
501637,103.47464
501638,108.79967
501639,86.570366
501640,91.19582
501641,85.14749
501642,117.52728
501643,83.02887
501644,113.859436
501645,107.15982
501646,100.901024
501647,101.72831
501648,81.83586
501649,105.54259
501650,102.11184
501651,86.25242
501652,94.4012
501653,101.85697
501654,105.018166
501655,93.014084
501656,91.95925
501657,66.29808
501658,90.91419
501659,100.351494
501660,100.10942
501661,82.175575
501662,118.746956
501663,107.780495
501664,93.63197
501665,99.372345
501666,105.33323
501667,98.59884
501668,94.47816
501669,92.18852
501670,104.43884
501671,101.63978
501672,103.865944
501673,86.31535
501674,110.65951
501675,82.085915
501676,115.9772
501677,94.69666
501678,98.555725
501679,92.61439
501680,116.052864
501681,89.729416
501682,97.59045
501683,99.714226
501684,106.870514
501685,96.22392
501686,93.74178
501687,99.334114
501688,101.50694
501689,99.71557
501690,94.008286
501691,93.96965
501692,103.007355
501693,96.38664
501694,91.68864
501695,88.440125
501696,85.26
501697,93.27864
501698,90.74613
501699,89.33632
501700,114.805504
501701,104.70646
501702,94.80707
501703,86.76542
501704,98.12585
501705,101.72012
501706,101.132866
501707,87.34936
501708,91.588844
501709,88.8336
501710,88.84744
501711,100.81724
501712,94.06453
501713,91.193054
501714,90.12849
501715,89.66965
501716,92.55267
501717,99.158295
501718,85.56487
501719,77.533134
501720,76.22141
501721,97.56294
501722,99.26428
501723,100.45817
501724,94.819084
501725,92.335236
501726,105.33013
501727,100.30381
501728,85.56624
501729,94.76564
501730,101.16716
501731,93.07122
501732,97.86829
501733,100.82297
501734,93.22336
501735,108.07973
501736,87.97502
501737,94.53572
501738,92.41573
501739,92.23319
501740,98.31912
501741,94.82452
501742,96.88653
501743,92.94073
501744,106.16455
501745,93.52207
501746,99.90752
501747,109.74831
501748,102.083916
501749,91.59282
501750,105.64567
501751,98.59532
501752,101.30673
501753,116.63159
501754,104.10964
501755,97.362
501756,110.11737
501757,94.39902
501758,99.59592
501759,100.065796
501760,96.49454
501761,102.73648
501762,95.29016
501763,117.79667
501764,79.71685
501765,94.3715
501766,101.842064
501767,93.548035
501768,109.07882
501769,94.35408
501770,101.75388
501771,81.753784
501772,101.51041
501773,103.49108
501774,94.45562
501775,89.754166
501776,96.42157
501777,83.06919
501778,96.21938
501779,90.17221
501780,93.82141
501781,95.553795
501782,88.173836
501783,92.22475
501784,92.20252
501785,92.80246
501786,72.93853
501787,87.03241
501788,109.05982
501789,89.20503
501790,89.26505
501791,89.09009
501792,82.609085
501793,96.295715
501794,105.05867
501795,86.861305
501796,95.65205
501797,96.5195
501798,120.53936
501799,89.272285
501800,91.32776
501801,83.47352
501802,95.74916
501803,72.62633
501804,99.66679
501805,97.31918
501806,97.78004
501807,98.00605
501808,95.588425
501809,96.30467
501810,110.55493
501811,100.82321
501812,103.98888
501813,93.05202
501814,105.896614
501815,101.89273
501816,99.085495
501817,92.43017
501818,93.49431
501819,103.27397
501820,87.49233
501821,75.97367
501822,116.63703
501823,109.19363
501824,90.498024
501825,95.14504
501826,88.69249
501827,94.96192
501828,89.71159
501829,99.75327
501830,87.65815
501831,89.79841
501832,90.09529
501833,97.3144
501834,95.091644
501835,91.4341
501836,83.45664
501837,100.581314
501838,88.24356
501839,90.19286
501840,94.327126
501841,100.94812
501842,96.161224
501843,92.239685
501844,102.80976
501845,105.5407
501846,97.213615
501847,92.88645
501848,98.43152
501849,86.72358
501850,92.540855
501851,92.42286
501852,90.12797
501853,89.17299
501854,104.33512
501855,91.05279
501856,101.26913
501857,97.61217
501858,116.35606
501859,86.9261
501860,84.25325
501861,90.38527
501862,92.66837
501863,68.14311
501864,97.70357
501865,83.29539
501866,99.49178
501867,100.20507
501868,101.34762
501869,93.22228
501870,107.32158
501871,91.73297
501872,106.96397
501873,92.41021
501874,91.12898
501875,96.63457
501876,88.95281
501877,88.764496
501878,94.163895
501879,99.290825
501880,104.02663
501881,89.47232
501882,91.032166
501883,101.8149
501884,94.3194
501885,99.137665
501886,111.950935
501887,98.05776
501888,103.34684
501889,93.21846
501890,97.84293
501891,98.71079
501892,104.304794
501893,96.972725
501894,90.670395
501895,93.28408
501896,96.13871
501897,94.899254
501898,82.776825
501899,90.88514
501900,76.35984
501901,96.52387
501902,85.94177
501903,94.59058
501904,92.07386
501905,90.69032
501906,97.92168
501907,100.75143
501908,93.9366
501909,95.220436
501910,93.07189
501911,104.3723
501912,102.01605
501913,87.97022
501914,90.76757
501915,79.54618
501916,98.06839
501917,85.68759
501918,96.81672
501919,103.917656
501920,83.56666
501921,77.08437
501922,124.99512
501923,88.78427
501924,101.58963
501925,96.56718
501926,90.76989
501927,93.38902
501928,110.95022
501929,92.5017
501930,91.49732
501931,100.43794
501932,110.23713
501933,99.62806
501934,131.76996
501935,87.15742
501936,91.84996
501937,91.00636
501938,84.5582
501939,97.10736
501940,97.84096
501941,90.225655
501942,98.52435
501943,91.14603
501944,86.64953
501945,81.28169
501946,73.37612
501947,84.3571
501948,104.12924
501949,86.36375
501950,81.65992
501951,96.1319
501952,77.058876
501953,108.75554
501954,87.18883
501955,78.486824
501956,114.19709
501957,83.09746
501958,90.85447
501959,72.533066
501960,92.851494
501961,78.048935
501962,90.703835
501963,99.04894
501964,85.52183
501965,100.88912
501966,94.96485
501967,97.33419
501968,95.88724
501969,96.818405
501970,92.23101
501971,115.79874
501972,94.771576
501973,98.887535
501974,85.88263
501975,97.999916
501976,90.36597
501977,78.37044
501978,97.90767
501979,82.73796
501980,99.153
501981,105.21541
501982,90.627655
501983,102.66883
501984,108.37306
501985,93.767624
501986,91.570656
501987,86.14718
501988,102.21647
501989,105.05806
501990,101.63758
501991,101.590065
501992,96.46376
501993,95.1588
501994,94.91915
501995,98.34806
501996,88.775795
501997,97.05816
501998,95.530365
501999,128.645
502000,107.86689
502001,106.74406
502002,94.04508
502003,70.11729
502004,84.35702
502005,87.220245
502006,89.35803
502007,112.24334
502008,101.25708
502009,86.23274
502010,87.27794
502011,101.97446
502012,92.6372
502013,102.10997
502014,130.93079
502015,93.33062
502016,81.85921
502017,93.83009
502018,95.04968
502019,87.74418
502020,90.21517
502021,92.40994
502022,109.277306
502023,96.189026
502024,101.23656
502025,88.47442
502026,96.0686
502027,81.875565
502028,112.47501
502029,95.16366
502030,85.794556
502031,84.01994
502032,99.78201
502033,95.164024
502034,100.22544
502035,100.74371
502036,111.32709
502037,87.763985
502038,94.863914
502039,88.933815
502040,63.9545
502041,113.23959
502042,69.9901
502043,88.052864
502044,90.73012
502045,82.63557
502046,89.78169
502047,100.05279
502048,88.37979
502049,101.48954
502050,88.52648
502051,91.88609
502052,95.70571
502053,96.99525
502054,98.6376
502055,105.65548
502056,95.66841
502057,90.37311
502058,89.50249
502059,81.80182
502060,113.99798
502061,90.932076
502062,100.61722
502063,90.82031
502064,108.57602
502065,94.20466
502066,106.10228
502067,90.700386
502068,104.69436
502069,106.673386
502070,83.00083
502071,98.330154
502072,82.82333
502073,98.06839
502074,96.5829
502075,89.38815
502076,113.787605
502077,97.98429
502078,93.334625
502079,99.71077
502080,98.233154
502081,95.25587
502082,82.3548
502083,106.05178
502084,84.5877
502085,98.690254
502086,77.85615
502087,123.34946
502088,78.28211
502089,91.416115
502090,89.53645
502091,96.41242
502092,102.970314
502093,101.09124
502094,91.04371
502095,102.16219
502096,105.0662
502097,113.255936
502098,91.44252
502099,79.68899
502100,97.31614
502101,96.13333
502102,99.855515
502103,97.2435
502104,93.65179
502105,96.92775
502106,93.85442
502107,102.047104
502108,93.329
502109,103.55911
502110,99.801765
502111,96.84504
502112,100.80797
502113,93.847145
502114,92.66199
502115,105.91323
502116,90.640976
502117,94.2215
502118,95.97784
502119,91.403076
502120,86.83567
502121,91.80234
502122,114.445366
502123,95.723
502124,96.164696
502125,105.48895
502126,96.702934
502127,100.84089
502128,107.24748
502129,87.50089
502130,97.64894
502131,99.80123
502132,101.07892
502133,89.101555
502134,98.61855
502135,92.44184
502136,103.50543
502137,95.33007
502138,96.105965
502139,90.82316
502140,93.009735
502141,97.31182
502142,92.89993
502143,82.98597
502144,110.398705
502145,114.34973
502146,110.184944
502147,101.063835
502148,87.910934
502149,94.026184
502150,96.328896
502151,85.81922
502152,85.839516
502153,95.08605
502154,86.18775
502155,98.27968
502156,94.93589
502157,77.638916
502158,94.94161
502159,95.69755
502160,88.598145
502161,99.20731
502162,87.06339
502163,101.40351
502164,102.272934
502165,106.35015
502166,99.40121
502167,92.45289
502168,89.313576
502169,92.908394
502170,87.879906
502171,81.3463
502172,76.8991
502173,116.782234
502174,88.08378
502175,108.460976
502176,95.7564
502177,90.36178
502178,97.06564
502179,102.77155
502180,89.47331
502181,84.7776
502182,109.21674
502183,92.71845
502184,83.62898
502185,101.17354
502186,103.95819
502187,115.02317
502188,103.09885
502189,103.159676
502190,100.57366
502191,101.626274
502192,96.29651
502193,96.27609
502194,73.39503
502195,97.03049
502196,94.84764
502197,101.42871
502198,86.280304
502199,93.10841
502200,97.545135
502201,98.21858
502202,95.934425
502203,95.552
502204,114.05974
502205,98.80646
502206,94.10515
502207,98.33991
502208,94.86433
502209,106.11229
502210,111.65058
502211,89.57035
502212,101.459
502213,97.32959
502214,85.892944
502215,80.2697
502216,106.68648
502217,105.49012
502218,90.973595
502219,115.438675
502220,109.64279
502221,96.87364
502222,92.549995
502223,71.81215
502224,95.06704
502225,90.50815
502226,100.99188
502227,102.31737
502228,113.942116
502229,92.71246
502230,96.935036
502231,100.030334
502232,95.212776
502233,115.98786
502234,114.5893
502235,105.58898
502236,70.91779
502237,91.60823
502238,103.22178
502239,96.32927
502240,93.80537
502241,91.46258
502242,82.71684
502243,111.116356
502244,87.67299
502245,92.3064
502246,95.7409
502247,92.2846
502248,100.838455
502249,94.89615
502250,95.73398
502251,102.4704
502252,106.3629
502253,89.03507
502254,93.33183
502255,103.31211
502256,95.8169
502257,94.954834
502258,101.3464
502259,86.531
502260,103.00269
502261,88.031975
502262,99.58819
502263,96.183044
502264,91.81212
502265,76.454185
502266,105.54909
502267,96.75331
502268,114.845215
502269,96.8968
502270,88.47881
502271,106.15924
502272,95.48195
502273,87.58707
502274,100.8286
502275,81.005394
502276,99.06249
502277,102.65351
502278,117.11294
502279,86.835335
502280,91.34687
502281,94.05501
502282,87.53204
502283,83.0342
502284,86.11714
502285,97.07813
502286,84.731064
502287,100.564804
502288,91.17894
502289,104.137215
502290,88.00748
502291,94.67262
502292,94.43755
502293,88.2573
502294,102.88329
502295,92.94386
502296,87.74151
502297,105.46052
502298,117.14161
502299,97.57921
502300,88.183365
502301,111.32398
502302,95.89047
502303,101.531235
502304,106.27892
502305,90.54192
502306,88.22705
502307,96.55192
502308,82.72838
502309,106.70543
502310,94.62414
502311,93.9418
502312,98.64511
502313,96.43026
502314,94.072235
502315,96.26909
502316,91.772644
502317,99.558174
502318,116.80779
502319,90.63285
502320,94.70424
502321,102.34303
502322,97.00109
502323,86.18263
502324,114.1531
502325,98.011055
502326,94.813095
502327,114.09584
502328,89.191055
502329,108.3362
502330,89.18095
502331,95.14963
502332,96.218315
502333,88.74943
502334,97.66193
502335,89.86168
502336,101.4419
502337,135.79451
502338,95.41591
502339,91.751015
502340,96.68686
502341,104.983894
502342,102.18965
502343,99.52006
502344,85.6107
502345,101.936554
502346,97.83955
502347,94.28
502348,89.408714
502349,94.03525
502350,88.3656
502351,90.447556
502352,99.39556
502353,106.29913
502354,82.30954
502355,94.26033
502356,107.64722
502357,103.02427
502358,99.8357
502359,98.19739
502360,81.872444
502361,103.17095
502362,89.26045
502363,107.45771
502364,84.48141
502365,116.30016
502366,102.69202
502367,84.505135
502368,90.182556
502369,107.525276
502370,74.58492
502371,102.711205
502372,108.49846
502373,95.19727
502374,89.20882
502375,103.425385
502376,98.508835
502377,94.73788
502378,107.772865
502379,83.613045
502380,89.734825
502381,92.40353
502382,77.43146
502383,90.504265
502384,100.40506
502385,90.98061
502386,88.800415
502387,104.7362
502388,89.4958
502389,86.61781
502390,93.88822
502391,75.0373
502392,98.95462
502393,96.313995
502394,101.70303
502395,100.18635
502396,89.08364
502397,85.38608
502398,105.165886
502399,91.90851
502400,92.00496
502401,92.378105
502402,93.34596
502403,88.86591
502404,78.50381
502405,85.609055
502406,104.78668
502407,96.52183
502408,103.79516
502409,85.180855
502410,88.40925
502411,99.88726
502412,77.09294
502413,97.27396
502414,87.67172
502415,84.75233
502416,96.08392
502417,101.46652
502418,94.22568
502419,91.20039
502420,75.69621
502421,104.82513
502422,101.47288
502423,89.02181
502424,83.61425
502425,82.76272
502426,96.51504
502427,91.24292
502428,94.29122
502429,80.59731
502430,90.81716
502431,99.18156
502432,104.269646
502433,86.932556
502434,79.82203
502435,93.53384
502436,87.337944
502437,103.156944
502438,101.16287
502439,77.96485
502440,89.10457
502441,100.29062
502442,98.67842
502443,96.086754
502444,120.35109
502445,80.32107
502446,93.09594
502447,85.10893
502448,101.889496
502449,103.26403
502450,104.10448
502451,99.88601
502452,115.70438
502453,83.798515
502454,93.160034
502455,88.35768
502456,100.67984
502457,98.015495
502458,96.283516
502459,93.21051
502460,96.317986
502461,96.018394
502462,86.07217
502463,93.42553
502464,89.98234
502465,85.67709
502466,93.58226
502467,96.64504
502468,101.49501
502469,90.67459
502470,94.4746
502471,91.86218
502472,93.59638
502473,78.91616
502474,83.22692
502475,99.60536
502476,94.52005
502477,99.38034
502478,80.12416
502479,94.56588
502480,90.17503
502481,86.347336
502482,109.479416
502483,102.26097
502484,102.91208
502485,105.36071
502486,77.21025
502487,102.02058
502488,87.899826
502489,100.001434
502490,86.26636
502491,88.11012
502492,98.00931
502493,100.50893
502494,100.92984
502495,91.6718
502496,91.267685
502497,110.68357
502498,91.86116
502499,91.5166
502500,104.09491
502501,96.14079
502502,92.59841
502503,103.5171
502504,117.19514
502505,100.223366
502506,94.98499
502507,94.988464
502508,91.461784
502509,92.525734
502510,93.75972
502511,98.18037
502512,93.65833
502513,97.10325
502514,130.09969
502515,101.67674
502516,134.86
502517,95.994804
502518,99.49475
502519,107.247375
502520,105.17551
502521,92.66601
502522,97.43932
502523,85.96644
502524,93.308586
502525,100.41164
502526,99.31804
502527,102.598366
502528,113.83988
502529,105.69404
502530,96.04584
502531,92.27299
502532,102.68524
502533,111.21531
502534,93.029106
502535,95.02129
502536,86.89634
502537,95.30954
502538,84.456345
502539,95.18333
502540,99.34573
502541,88.273056
502542,102.970764
502543,97.40422
502544,96.70289
502545,87.80645
502546,93.22412
502547,103.26915
502548,94.36359
502549,100.76705
502550,102.59787
502551,101.97912
502552,83.55879
502553,103.299286
502554,78.66178
502555,94.83992
502556,99.030716
502557,99.471466
502558,101.60979
502559,102.00176
502560,71.26805
502561,115.05349
502562,86.58565
502563,103.12342
502564,90.59895
502565,93.91379
502566,107.72195
502567,82.670425
502568,91.33842
502569,100.04455
502570,84.05753
502571,114.48352
502572,96.130554
502573,106.77463
502574,98.19649
502575,81.26031
502576,104.15531
502577,77.7705
502578,107.147804
502579,103.47574
502580,91.64374
502581,97.67919
502582,93.386955
502583,87.06994
502584,89.516594
502585,94.63417
502586,97.232956
502587,99.372154
502588,81.82883
502589,92.7636
502590,105.13663
502591,95.8616
502592,90.12523
502593,124.9455
502594,109.73791
502595,99.15099
502596,101.71204
502597,84.260445
502598,96.62181
502599,83.345604
502600,88.12669
502601,93.69007
502602,98.882866
502603,91.66004
502604,103.577965
502605,101.715965
502606,94.31767
502607,87.547035
502608,88.00519
502609,100.14819
502610,90.693344
502611,87.39837
502612,98.20893
502613,120.64239
502614,106.653824
502615,102.37423
502616,114.32191
502617,94.24384
502618,89.49407
502619,98.21333
502620,95.58147
